"Source","InstalledOn","Description","InstalledBy"
"Server84","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server87","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server87","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server92","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server93","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server94","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server95","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server95","2/15/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server98","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/15/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server8","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server8","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server9","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server12","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server14","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server15","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server15","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server21","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server21","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server24","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server26","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server26","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server28","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server28","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server28","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server28","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server30","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server30","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server30","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server30","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server32","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server32","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server33","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server34","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server35","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server35","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server36","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server38","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server39","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server39","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server40","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server42","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server42","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server44","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server44","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server45","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server45","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server45","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server46","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server46","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server48","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server49","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server49","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server50","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server50","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server51","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server51","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server52","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server52","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server54","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server54","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server55","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server56","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server57","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server58","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server60","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server62","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server62","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server63","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server63","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server65","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server65","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server66","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server66","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server66","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server66","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server68","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server69","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server72","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server72","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server74","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server74","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server74","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server75","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server75","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server76","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server77","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server80","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server81","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server81","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server82","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server82","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server84","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server84","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server85","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server85","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server88","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server88","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server90","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server90","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server91","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server92","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server93","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server96","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server98","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server99","2/22/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server0","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server0","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server1","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server1","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server1","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server4","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server9","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server10","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server10","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server14","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server16","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server16","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server18","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server18","2/29/2020 12:00:00 AM","Security Update","NT AUTHORITY\SYSTEM"
"Server20","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
"Server20","2/29/2020 12:00:00 AM","Update","NT AUTHORITY\SYSTEM"
