"Source","DateOffset","HotFixID","Description","InstalledBy"
"Server71","-280","MSKB4528179","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-280","MSKB9160434","Update","NT AUTHORITY\SYSTEM"
"Server72","-280","MSKB8888191","Update","NT AUTHORITY\SYSTEM"
"Server72","-280","MSKB2666485","Update","NT AUTHORITY\SYSTEM"
"Server73","-280","MSKB5177115","Update","NT AUTHORITY\SYSTEM"
"Server75","-280","MSKB4110442","Update","NT AUTHORITY\SYSTEM"
"Server75","-280","MSKB6350691","Update","NT AUTHORITY\SYSTEM"
"Server76","-280","MSKB2460644","Update","NT AUTHORITY\SYSTEM"
"Server76","-280","MSKB7104300","Update","NT AUTHORITY\SYSTEM"
"Server76","-280","MSKB4720355","Update","NT AUTHORITY\SYSTEM"
"Server77","-280","MSKB3430656","Update","NT AUTHORITY\SYSTEM"
"Server78","-280","MSKB8826362","Update","NT AUTHORITY\SYSTEM"
"Server78","-280","MSKB6830681","Update","NT AUTHORITY\SYSTEM"
"Server78","-280","MSKB7821351","Update","NT AUTHORITY\SYSTEM"
"Server78","-280","MSKB9024996","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB9511898","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB3021156","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB8111376","Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB5274103","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB7905986","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB6715010","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-280","MSKB9106858","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-280","MSKB1639509","Update","NT AUTHORITY\SYSTEM"
"Server81","-280","MSKB6411659","Update","NT AUTHORITY\SYSTEM"
"Server81","-280","MSKB4214828","Update","NT AUTHORITY\SYSTEM"
"Server81","-280","MSKB5546407","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-280","MSKB3457481","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB6186482","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB5568343","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB9255462","Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB9976845","Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB1354145","Security Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB7440222","Update","NT AUTHORITY\SYSTEM"
"Server82","-280","MSKB3716657","Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB2954978","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB5229801","Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB3028770","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB5376847","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB8940164","Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB2590913","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-280","MSKB8768908","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-280","MSKB1438775","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-280","MSKB3990132","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-280","MSKB1395119","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-280","MSKB1529054","Update","NT AUTHORITY\SYSTEM"
"Server86","-280","MSKB8527371","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-280","MSKB1191181","Update","NT AUTHORITY\SYSTEM"
"Server87","-280","MSKB7204157","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-280","MSKB5885955","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-280","MSKB7880832","Security Update","NT AUTHORITY\SYSTEM"
"Server87","-280","MSKB9194080","Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB2786186","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB5215026","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB8191473","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB2668490","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB5385730","Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB9698257","Security Update","NT AUTHORITY\SYSTEM"
"Server88","-280","MSKB1828485","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-280","MSKB2541376","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-280","MSKB9405577","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-280","MSKB4220986","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-280","MSKB1437584","Security Update","NT AUTHORITY\SYSTEM"
"Server89","-280","MSKB6270750","Update","NT AUTHORITY\SYSTEM"
"Server91","-280","MSKB1587432","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB3463413","Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB2608115","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB4108601","Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB2146904","Security Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB5691787","Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB9333798","Update","NT AUTHORITY\SYSTEM"
"Server95","-280","MSKB5232429","Update","NT AUTHORITY\SYSTEM"
"Server97","-280","MSKB2931476","Update","NT AUTHORITY\SYSTEM"
"Server97","-280","MSKB8365568","Security Update","NT AUTHORITY\SYSTEM"
"Server97","-280","MSKB7022424","Security Update","NT AUTHORITY\SYSTEM"
"Server97","-280","MSKB1759753","Security Update","NT AUTHORITY\SYSTEM"
"Server97","-280","MSKB6742763","Update","NT AUTHORITY\SYSTEM"
"Server97","-280","MSKB8823912","Update","NT AUTHORITY\SYSTEM"
"Server98","-280","MSKB7977687","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-280","MSKB8857071","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-280","MSKB6873666","Security Update","NT AUTHORITY\SYSTEM"
"Server98","-280","MSKB1278426","Update","NT AUTHORITY\SYSTEM"
"Server98","-280","MSKB2951907","Update","NT AUTHORITY\SYSTEM"
"Server1","-273","MSKB6172586","Update","NT AUTHORITY\SYSTEM"
"Server1","-273","MSKB8805298","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-273","MSKB6899633","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-273","MSKB7429228","Update","NT AUTHORITY\SYSTEM"
"Server4","-273","MSKB3141915","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-273","MSKB9544680","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-273","MSKB2849981","Security Update","NT AUTHORITY\SYSTEM"
"Server4","-273","MSKB6702097","Update","NT AUTHORITY\SYSTEM"
"Server6","-273","MSKB7152879","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-273","MSKB1435201","Security Update","NT AUTHORITY\SYSTEM"
"Server7","-273","MSKB4060068","Update","NT AUTHORITY\SYSTEM"
"Server7","-273","MSKB1773492","Update","NT AUTHORITY\SYSTEM"
"Server8","-273","MSKB9553799","Update","NT AUTHORITY\SYSTEM"
"Server8","-273","MSKB7110294","Security Update","NT AUTHORITY\SYSTEM"
"Server8","-273","MSKB6449941","Update","NT AUTHORITY\SYSTEM"
"Server8","-273","MSKB7702407","Update","NT AUTHORITY\SYSTEM"
"Server8","-273","MSKB4034962","Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB2580382","Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB3941782","Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB3811860","Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB1268083","Security Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB8412823","Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB7378717","Update","NT AUTHORITY\SYSTEM"
"Server9","-273","MSKB7290900","Update","NT AUTHORITY\SYSTEM"
"Server11","-273","MSKB8880606","Update","NT AUTHORITY\SYSTEM"
"Server11","-273","MSKB7500141","Security Update","NT AUTHORITY\SYSTEM"
"Server11","-273","MSKB6906614","Update","NT AUTHORITY\SYSTEM"
"Server11","-273","MSKB1318137","Update","NT AUTHORITY\SYSTEM"
"Server11","-273","MSKB1604248","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-273","MSKB3577316","Security Update","NT AUTHORITY\SYSTEM"
"Server12","-273","MSKB7400996","Update","NT AUTHORITY\SYSTEM"
"Server13","-273","MSKB5073716","Update","NT AUTHORITY\SYSTEM"
"Server13","-273","MSKB9000369","Security Update","NT AUTHORITY\SYSTEM"
"Server13","-273","MSKB1877362","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-273","MSKB5443059","Update","NT AUTHORITY\SYSTEM"
"Server16","-273","MSKB9360747","Security Update","NT AUTHORITY\SYSTEM"
"Server16","-273","MSKB5280909","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB2875656","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB2042126","Security Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB5544883","Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB5713557","Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB9857294","Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB5514162","Update","NT AUTHORITY\SYSTEM"
"Server17","-273","MSKB4844226","Update","NT AUTHORITY\SYSTEM"
"Server18","-273","MSKB4618969","Update","NT AUTHORITY\SYSTEM"
"Server18","-273","MSKB3339450","Security Update","NT AUTHORITY\SYSTEM"
"Server19","-273","MSKB3070532","Security Update","NT AUTHORITY\SYSTEM"
"Server20","-273","MSKB8751050","Update","NT AUTHORITY\SYSTEM"
"Server20","-273","MSKB3387646","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-273","MSKB2251621","Security Update","NT AUTHORITY\SYSTEM"
"Server21","-273","MSKB1103179","Update","NT AUTHORITY\SYSTEM"
"Server21","-273","MSKB3292557","Update","NT AUTHORITY\SYSTEM"
"Server22","-273","MSKB9947415","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-273","MSKB1564200","Security Update","NT AUTHORITY\SYSTEM"
"Server22","-273","MSKB9569487","Update","NT AUTHORITY\SYSTEM"
"Server22","-273","MSKB5957549","Update","NT AUTHORITY\SYSTEM"
"Server23","-273","MSKB7424668","Security Update","NT AUTHORITY\SYSTEM"
"Server23","-273","MSKB2669916","Security Update","NT AUTHORITY\SYSTEM"
"Server24","-273","MSKB5442571","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB6900683","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB9438592","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB7050574","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB9495961","Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB3274105","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB8216712","Security Update","NT AUTHORITY\SYSTEM"
"Server25","-273","MSKB8586062","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-273","MSKB2502423","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-273","MSKB1884106","Update","NT AUTHORITY\SYSTEM"
"Server26","-273","MSKB6169529","Security Update","NT AUTHORITY\SYSTEM"
"Server26","-273","MSKB2022573","Update","NT AUTHORITY\SYSTEM"
"Server26","-273","MSKB4224188","Update","NT AUTHORITY\SYSTEM"
"Server27","-273","MSKB6703411","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-273","MSKB1765582","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-273","MSKB9859236","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-273","MSKB8758372","Security Update","NT AUTHORITY\SYSTEM"
"Server27","-273","MSKB2573027","Update","NT AUTHORITY\SYSTEM"
"Server27","-273","MSKB1404857","Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB4935393","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB1395514","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB3231491","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB1282350","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB9563193","Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB3774968","Security Update","NT AUTHORITY\SYSTEM"
"Server28","-273","MSKB6798802","Security Update","NT AUTHORITY\SYSTEM"
"Server29","-273","MSKB7902684","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-273","MSKB2578183","Update","NT AUTHORITY\SYSTEM"
"Server31","-273","MSKB9883540","Security Update","NT AUTHORITY\SYSTEM"
"Server31","-273","MSKB3082180","Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB1865722","Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB1302727","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB8825583","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB3813297","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB5996713","Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB2825709","Security Update","NT AUTHORITY\SYSTEM"
"Server32","-273","MSKB2893323","Update","NT AUTHORITY\SYSTEM"
"Server34","-273","MSKB1687769","Security Update","NT AUTHORITY\SYSTEM"
"Server34","-273","MSKB1795495","Update","NT AUTHORITY\SYSTEM"
"Server34","-273","MSKB8484751","Update","NT AUTHORITY\SYSTEM"
"Server36","-273","MSKB5768493","Update","NT AUTHORITY\SYSTEM"
"Server36","-273","MSKB3425393","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-273","MSKB3662658","Update","NT AUTHORITY\SYSTEM"
"Server36","-273","MSKB5719782","Security Update","NT AUTHORITY\SYSTEM"
"Server36","-273","MSKB6924928","Security Update","NT AUTHORITY\SYSTEM"
"Server39","-273","MSKB9435276","Update","NT AUTHORITY\SYSTEM"
"Server39","-273","MSKB6793912","Update","NT AUTHORITY\SYSTEM"
"Server39","-273","MSKB7301666","Update","NT AUTHORITY\SYSTEM"
"Server39","-273","MSKB7420054","Update","NT AUTHORITY\SYSTEM"
"Server39","-273","MSKB7800603","Update","NT AUTHORITY\SYSTEM"
"Server44","-273","MSKB5793903","Update","NT AUTHORITY\SYSTEM"
"Server45","-273","MSKB7963672","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-273","MSKB8282867","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-273","MSKB9771706","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-273","MSKB5147446","Security Update","NT AUTHORITY\SYSTEM"
"Server45","-273","MSKB8663646","Update","NT AUTHORITY\SYSTEM"
"Server46","-273","MSKB4782840","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-273","MSKB3511967","Update","NT AUTHORITY\SYSTEM"
"Server46","-273","MSKB1354422","Security Update","NT AUTHORITY\SYSTEM"
"Server46","-273","MSKB6210246","Update","NT AUTHORITY\SYSTEM"
"Server47","-273","MSKB3043394","Update","NT AUTHORITY\SYSTEM"
"Server47","-273","MSKB4874180","Security Update","NT AUTHORITY\SYSTEM"
"Server47","-273","MSKB5811782","Update","NT AUTHORITY\SYSTEM"
"Server47","-273","MSKB6621084","Security Update","NT AUTHORITY\SYSTEM"
"Server47","-273","MSKB4772908","Security Update","NT AUTHORITY\SYSTEM"
"Server47","-273","MSKB2895303","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-273","MSKB4890123","Update","NT AUTHORITY\SYSTEM"
"Server48","-273","MSKB8490760","Security Update","NT AUTHORITY\SYSTEM"
"Server48","-273","MSKB5342922","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB1120577","Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB5932632","Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB2703996","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB8892025","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB6400206","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB2985777","Security Update","NT AUTHORITY\SYSTEM"
"Server49","-273","MSKB4884040","Update","NT AUTHORITY\SYSTEM"
"Server50","-273","MSKB7779268","Update","NT AUTHORITY\SYSTEM"
"Server51","-273","MSKB3238201","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-273","MSKB5816189","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-273","MSKB4553542","Security Update","NT AUTHORITY\SYSTEM"
"Server51","-273","MSKB6219893","Update","NT AUTHORITY\SYSTEM"
"Server52","-273","MSKB9673972","Update","NT AUTHORITY\SYSTEM"
"Server52","-273","MSKB3526118","Update","NT AUTHORITY\SYSTEM"
"Server52","-273","MSKB8952271","Update","NT AUTHORITY\SYSTEM"
"Server52","-273","MSKB7524502","Update","NT AUTHORITY\SYSTEM"
"Server52","-273","MSKB3139614","Update","NT AUTHORITY\SYSTEM"
"Server52","-273","MSKB1830866","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-273","MSKB8338633","Update","NT AUTHORITY\SYSTEM"
"Server54","-273","MSKB9985045","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-273","MSKB6130827","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-273","MSKB1793393","Security Update","NT AUTHORITY\SYSTEM"
"Server54","-273","MSKB6985270","Update","NT AUTHORITY\SYSTEM"
"Server55","-273","MSKB3832523","Update","NT AUTHORITY\SYSTEM"
"Server56","-273","MSKB2499913","Security Update","NT AUTHORITY\SYSTEM"
"Server56","-273","MSKB8215328","Update","NT AUTHORITY\SYSTEM"
"Server56","-273","MSKB8871407","Update","NT AUTHORITY\SYSTEM"
"Server56","-273","MSKB3347438","Update","NT AUTHORITY\SYSTEM"
"Server57","-273","MSKB6451148","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-273","MSKB5459430","Security Update","NT AUTHORITY\SYSTEM"
"Server57","-273","MSKB6142150","Update","NT AUTHORITY\SYSTEM"
"Server57","-273","MSKB4996538","Update","NT AUTHORITY\SYSTEM"
"Server58","-273","MSKB4381665","Update","NT AUTHORITY\SYSTEM"
"Server59","-273","MSKB7840991","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-273","MSKB9901143","Update","NT AUTHORITY\SYSTEM"
"Server60","-273","MSKB9621160","Security Update","NT AUTHORITY\SYSTEM"
"Server60","-273","MSKB9847910","Update","NT AUTHORITY\SYSTEM"
"Server63","-273","MSKB2674075","Update","NT AUTHORITY\SYSTEM"
"Server63","-273","MSKB1402886","Update","NT AUTHORITY\SYSTEM"
"Server63","-273","MSKB9139891","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-273","MSKB6171191","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-273","MSKB2482042","Security Update","NT AUTHORITY\SYSTEM"
"Server65","-273","MSKB3385572","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-273","MSKB1819383","Security Update","NT AUTHORITY\SYSTEM"
"Server66","-273","MSKB7880893","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-273","MSKB8453488","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-273","MSKB7734022","Update","NT AUTHORITY\SYSTEM"
"Server69","-273","MSKB6444059","Security Update","NT AUTHORITY\SYSTEM"
"Server69","-273","MSKB6530724","Update","NT AUTHORITY\SYSTEM"
"Server70","-273","MSKB2333768","Security Update","NT AUTHORITY\SYSTEM"
"Server71","-273","MSKB1453997","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-273","MSKB4705786","Update","NT AUTHORITY\SYSTEM"
"Server72","-273","MSKB2831131","Security Update","NT AUTHORITY\SYSTEM"
"Server72","-273","MSKB4302948","Update","NT AUTHORITY\SYSTEM"
"Server72","-273","MSKB6863863","Update","NT AUTHORITY\SYSTEM"
"Server72","-273","MSKB6250044","Update","NT AUTHORITY\SYSTEM"
"Server74","-273","MSKB9430155","Security Update","NT AUTHORITY\SYSTEM"
"Server74","-273","MSKB3907996","Update","NT AUTHORITY\SYSTEM"
"Server74","-273","MSKB7550990","Update","NT AUTHORITY\SYSTEM"
"Server74","-273","MSKB7506021","Security Update","NT AUTHORITY\SYSTEM"
"Server75","-273","MSKB8124521","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-273","MSKB4501122","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-273","MSKB9477817","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-273","MSKB8366976","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-273","MSKB1084494","Update","NT AUTHORITY\SYSTEM"
"Server76","-273","MSKB7019248","Security Update","NT AUTHORITY\SYSTEM"
"Server76","-273","MSKB3241162","Update","NT AUTHORITY\SYSTEM"
"Server79","-273","MSKB6402747","Security Update","NT AUTHORITY\SYSTEM"
"Server79","-273","MSKB5945799","Security Update","NT AUTHORITY\SYSTEM"
"Server79","-273","MSKB2265601","Update","NT AUTHORITY\SYSTEM"
"Server79","-273","MSKB3739179","Update","NT AUTHORITY\SYSTEM"
"Server79","-273","MSKB6369536","Update","NT AUTHORITY\SYSTEM"
"Server80","-273","MSKB1876292","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-273","MSKB1438940","Security Update","NT AUTHORITY\SYSTEM"
"Server80","-273","MSKB7501108","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-273","MSKB5623075","Update","NT AUTHORITY\SYSTEM"
"Server81","-273","MSKB3757560","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-273","MSKB2209928","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-273","MSKB9840091","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-273","MSKB2648726","Security Update","NT AUTHORITY\SYSTEM"
"Server81","-273","MSKB2415817","Update","NT AUTHORITY\SYSTEM"
"Server82","-273","MSKB3686402","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-273","MSKB6902630","Update","NT AUTHORITY\SYSTEM"
"Server83","-273","MSKB8589813","Security Update","NT AUTHORITY\SYSTEM"
"Server83","-273","MSKB3182886","Update","NT AUTHORITY\SYSTEM"
"Server83","-273","MSKB4849857","Update","NT AUTHORITY\SYSTEM"
"Server83","-273","MSKB8442299","Security Update","NT AUTHORITY\SYSTEM"
"Server84","-273","MSKB3542975","Update","NT AUTHORITY\SYSTEM"
"Server86","-273","MSKB8999741","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-273","MSKB4969028","Security Update","NT AUTHORITY\SYSTEM"
"Server86","-273","MSKB9723887","Security Update","NT AUTHORITY\SYSTEM"
